TicType,Industry,Sector,Ticker,Name,id,parent,mktCap,Brokers,ret_1M,vol_1M,ret_3M,vol_3M,ret_6M,vol_6M,ret_1Y,vol_1Y,ret_2Y,vol_2Y,ret_3Y,vol_3Y,ret_5Y,vol_5Y
stk,Basic Materials,Industrial Metals and Mining,LSE:EDL,Edenville Energy PLC,57236,57200.0,3.5,,-0.1194660831031994,0.05564287879391494,0.1798983401903238,0.11692802833163575,-0.21356726450934016,0.09345684791168224,-0.09154244864586092,0.0696733616980268,-0.2616962049864172,0.008641640510929827,-0.9448414024401489,0.0059372470145293245,-0.9563181856595582,0.0037783724831982786
stk,Industrials,Industrial Support Services,LSE:ELIX,Elixirr International PLC,57237,57200.0,179.8,,0.06487077308749978,0.03439936344663366,0.17262574561842725,0.05305065255122798,0.7130359459409858,0.037054602832996476,0.782403937755588,0.023244944567503197,0.782403937755588,0.0010293034461267602,0.782403937755588,0.0008404227444996254,0.782403937755588,0.0006509886586441962
stk,Basic Materials,Industrial Metals and Mining,LSE:EMH,European Metals Holdings Ltd,57238,57200.0,146.0,,0.09869962876863769,0.15971748625313312,0.30378339525316167,0.10964703611936762,2.923534584363274,0.0864444692145066,7.1857065272323535,0.057473766654393854,3.9114868285705793,0.0022906587256915864,2.7141624984595483,0.0017496629420906417,8.671397130622879,0.0014623837850834321
stk,Industrials,Industrial Support Services,LSE:EMR,Empresaria Group PLC,57239,57200.0,25.0,1.0,0.06251791566284015,0.04331176254441231,0.1088194408788119,0.01658773661330505,0.21449469992514758,0.0108854786042895,0.5221330339037746,0.017246314833565406,-0.29678344180585514,0.0009104893420570602,-0.3547316117477871,0.0006739459274693282,-0.4178038166182082,0.0005697861604791308
stk,Industrials,Industrial Support Services,LSE:EQLS,Equals Group PLC,57240,57200.0,66.1,2.0,-0.06258734191530257,0.11322023520589883,0.32696270843617103,0.08499350622953777,0.4704068534445862,0.05402779866486723,0.6666640041938896,0.03902851974186848,-0.6344164729022506,0.001796460481119095,-0.5835256995459319,0.0013108026510854707,0.20944607938872206,0.0008928067953529865
stk,Basic Materials,Industrial Metals and Mining,LSE:EUZ,Europa Metals Ltd,57241,57200.0,6.1,,0.35119147073950496,0.33120596675040015,0.4698435019855549,0.12952970119653442,0.6118701479401243,0.08454325364653797,0.6645755896341321,0.08131747374368883,0.7778081623675399,0.0037133052997487628,-0.668800655259254,0.0028866951716723433,-0.668800655259254,0.0022360244650928692
stk,Industrials,Electronic and Electrical Equipment,LSE:FA.,FireAngel Safety Technology Group PLC,57242,57200.0,18.4,,-0.1944696743937948,0.07262913210303097,-0.20509552971692002,0.08071035785498268,0.11548285987468754,0.06425227783004434,0.23472638541351531,0.03702703778152336,-0.3551062691227116,0.0018250708277948095,-0.8960238803022362,0.0016251393705708332,-0.9413768789954605,0.0011355488176268825
stk,Industrials,Electronic and Electrical Equipment,LSE:FDBK,Feedback PLC,57243,57200.0,13.6,,0.062386219604499527,0.10135569815953674,0.18690068655414516,0.08370020475359455,0.15950817577786847,0.055866916614965366,1.3130241049292786,0.07502460235740711,0.41142864642374666,0.004490090424128761,0.022894515551088013,0.0033246685835858153,-0.08003477887747801,0.0025741649462704065
stk,Industrials,Industrial Support Services,LSE:FIH,FIH Group PLC,57244,57200.0,25.6,,-0.08896389851652997,0.05044291886123468,-0.12777747301002218,0.0219226994684534,-0.14584204496987185,0.026231995294732295,0.056546153741444005,0.024725246504882628,-0.26046406021122814,0.0009621473901185311,-0.32821641219588216,0.0006986785159232172,-0.046774696562303264,0.0005069081948674786
stk,Industrials,Electronic and Electrical Equipment,LSE:FLO,Flowtech Fluidpower PLC,57245,57200.0,59.6,,-0.05369788918830898,0.03783414606801179,0.05086047074150524,0.03467908202589466,0.21189823037542221,0.034509627237388305,0.7558473041209184,0.03010923605517849,-0.09232124063203828,0.00167657446101656,-0.45384381349218417,0.0012758119439269053,-0.22491674957620222,0.0008535679577224969
